text,url,handle,prediction
Future of Health,/business/future-of-health/,reuters,False
Latest news,https://www.reuters.com/world/europe/,reuters,False
See all World,/world/,reuters,False
Gallery,/lifestyle/sports/former-race-director-masi-received-death-threats-after-abu-dhabi-decision-2022-07-31/,reuters,True
"Death toll in Kentucky floods rises, article with image",/world/europe/monarch-butterfly-joins-global-endangered-species-list-2022-07-22/,reuters,True
"Telecom Italia's network boss expected to leave company, article with image",/business/media-telecom/telecom-italias-network-boss-expected-leave-company-sources-2022-07-31/,reuters,True
Isles podcast,/sports/hockey/islanders/island-ice-podcast,newsday,False
"Only in Newsday6 takeaways from new data on the state bail lawOverall rearrest rates are 1 in 6 — and that doesn't change much even in cases in which judges set bail, the state data shows.3m read",/news/region-state/state-bail-law-rearrest-new-data-yx1u62lb,newsday,True
"LI shark attack victim speaks: 'Every thought in my head was, Paddle into shore'",/long-island/suffolk/shark-attack-smith-point-beach-shirley-t2lmjvh3,newsday,True
Obituaries,https://www.legacy.com/obituaries/newsday/,newsday,False
Islanders,https://www.newsday.com/sports/hockey/islanders,newsday,False
Today's paper,https://paper.newsday.com,newsday,False
Scores,https://scores.newsday.com/sports/highschool,newsday,False
Subscription terms,/homedeliveryterms,newsday,False
Skip to content,#site-content,newsday,False
High School Sports,/sports/high-school,newsday,False
Meet the Team,/meet-the-team,king5seattle,False
Community,/community,king5seattle,False
Woman whose son died in crash nearly 3 years ago hears his heartbeat following organ donation,https://www.king5.com/article/life/i-hear-it-gahanna-mother-hears-late-sons-heartbeat-after-an-organ-transplant/530-7e0dce6f-72db-49ff-adf7-35cbcddeb052,king5seattle,True
"!function(){if (!document.hidden) {let e=document.currentScript;void 0!==window.tegna&&!0===window.tegna.loaded||new window.IntersectionObserver(function(e,a){e.forEach(function(e){if(e.isIntersecting){const a=e.target.querySelectorAll("".lazy-image__image"")[0],t=e.target.querySelectorAll("".lazy-image__placeholder"")[0];a.src=a.dataset.src,a.srcset=a.dataset.srcset,e.target.dataset.preloaded=""true"",a.classList.remove(""lazy-image__image_loaded_false""),a.classList.add(""lazy-image__image_loaded_true""),a.classList.remove(""lazy-image__image_blur_true""),a.classList.add(""lazy-image__image_blur_false""),t.classList.remove(""lazy-image__placeholder_visible_true""),t.classList.add(""lazy-image__placeholder_visible_false"")}a.unobserve(e.target)})}).observe(e.parentElement)}}();",https://www.king5.com/article/news/local/vancouver-clears-homeless-camps-wildfire-risk/283-3d7c9d44-4a6b-4b31-a926-32a8bb722676,king5seattle,True
10-Day,/10-day,king5seattle,False
Investigators,/investigators,king5seattle,False
"!function(){if (!document.hidden) {let e=document.currentScript;void 0!==window.tegna&&!0===window.tegna.loaded||new window.IntersectionObserver(function(e,a){e.forEach(function(e){if(e.isIntersecting){const a=e.target.querySelectorAll("".lazy-image__image"")[0],t=e.target.querySelectorAll("".lazy-image__placeholder"")[0];a.src=a.dataset.src,a.srcset=a.dataset.srcset,e.target.dataset.preloaded=""true"",a.classList.remove(""lazy-image__image_loaded_false""),a.classList.add(""lazy-image__image_loaded_true""),a.classList.remove(""lazy-image__image_blur_true""),a.classList.add(""lazy-image__image_blur_false""),t.classList.remove(""lazy-image__placeholder_visible_true""),t.classList.add(""lazy-image__placeholder_visible_false"")}a.unobserve(e.target)})}).observe(e.parentElement)}}();",https://www.king5.com/article/news/verify/monkeypox-verify/monkeypox-transmission-spread-through-contiminated-clothes-bed-linens-fact-check/536-3a4ea57d-bbd4-4d3b-9d35-9b264a440264,king5seattle,True
here,/privacy#opt-out-of-targeted-online-advertising,king5seattle,False
Do Not Sell My Personal Information,/do-not-sell-my-information,king5seattle,True
"Right Now
                            Seattle, WA »



                                65°


                                    !function(){if (!document.hidden) {let e=document.currentScript;void 0!==window.tegna&&!0===window.tegna.loaded||new window.IntersectionObserver(function(e,a){e.forEach(function(e){if(e.isIntersecting){const a=e.target.querySelectorAll("".lazy-image__image"")[0],t=e.target.querySelectorAll("".lazy-image__placeholder"")[0];a.src=a.dataset.src,a.srcset=a.dataset.srcset,e.target.dataset.preloaded=""true"",a.classList.remove(""lazy-image__image_loaded_false""),a.classList.add(""lazy-image__image_loaded_true""),a.classList.remove(""lazy-image__image_blur_true""),a.classList.add(""lazy-image__image_blur_false""),t.classList.remove(""lazy-image__placeholder_visible_true""),t.classList.add(""lazy-image__placeholder_visible_false"")}a.unobserve(e.target)})}).observe(e.parentElement)}}();


                            Seattle, WA »",/weather,king5seattle,True
About HE,https://humanevents.com/about-human-events/,humanevents,False
To Tell the Truth,https://humanevents.com/trending/to-tell-the-truth/,humanevents,False
"Climate Protesters Arrested After Attempting To Shut Down Congressional Baseball Game



This article was originally published at The Post...


								Ari Hoffman
							    July 29, 2022",https://humanevents.com/2022/07/29/climate-protesters-arrested-after-attempting-to-shut-down-congressional-baseball-game/,humanevents,True
"Unsocial Media Monitor: Twitter Censors James Lindsay's Use of 'Groomer' Days After Media Matters Demands It Do So

										This series on Human Events will be a weekly feature to shine a bright light on the social media activities...


								Celine Ryan Ciccio
							    July 22, 2022",https://humanevents.com/2022/07/22/unsocial-media-monitor-twitter-censors-james-lindsays-use-of-groomer-days-after-media-matters-demands-it-do-so/,humanevents,True
JOBOB: Young Children Who Come Out as ‘Trans’ Should Not Be Taken Seriously,https://humanevents.com/2022/07/29/jobob-young-children-who-come-out-as-trans-should-not-be-taken-seriously/,humanevents,True
Transgender,/trending/transgender,humanevents,False
Submit,https://humanevents.com/submissions/,humanevents,False
"Celine Ryan Ciccio
				    Managing Editor",/author/celine-ryan,humanevents,False
View All,/news/,humanevents,False
"POSOBIEC: Mayorkas Is 'Wrong.' Our Borders Are Not Secure.

										On Thursday's episode of Human Events Daily, host Jack Posobiec said that Homeland Security Secretary...


								Joshua Young
							    July 22, 2022",https://humanevents.com/2022/07/22/posobiec-mayorkas-is-wrong-our-borders-are-not-secure/,humanevents,True
Vegas Golden Knights,http://www.knightsonice.com/,sbnation,False
"22
Comments


      /
      new",https://www.batterypower.com/2022/7/22/23273608/atlanta-braves-trade-rumors-deadline-second-half-preview#comments,sbnation,True
Community Guidelines,/community-guidelines,sbnation,False
Los Angeles Lakers,http://www.silverscreenandroll.com/,sbnation,False
Toronto Maple Leafs,http://www.pensionplanpuppets.com/,sbnation,False
Chicago Fire,https://www.hottimeinoldtown.com/,sbnation,False
Everton,https://royalbluemersey.sbnation.com/,sbnation,False
Toronto Raptors,http://www.raptorshq.com/,sbnation,False
"Play
 video for The controversial playoff climax that forced referees to actually talk to each other",https://www.sbnation.com/2022/7/14/23215823/the-controversial-playoff-climax-that-forced-referees-to-actually-talk-to-each-other,sbnation,True
Have a News Tip?,/contact?community_id=247#sports_tips,sbnation,False
Getting Answers,/coronavirus/answers/,kvoa,False
The Heroes of COVID-19,/coronavirus/heroes/,kvoa,False
4.1 NBC Network,https://www.nbc.com/,kvoa,False
"11 Reasons: Aerospace, defense takes Tucson to new heights",/community/11_reasons_why_the_world_is_watching_tucson/11-reasons-aerospace-defense-takes-tucson-to-new-heights/article_cc6680f6-0c9b-11ed-8bad-7be96d0581c1.html,kvoa,True
Local News,/news/local/,kvoa,False
Saved items,https://www.kvoa.com/users/admin/list/,kvoa,False
Sponsored Content,https://www.kvoa.com/sponsored/?prx_t=E4AHABYZUAzcARA&ntv_acpl=1163469&ntv_acsc=2&ntv_ht=6GbmYgA&ntv_fr,kvoa,False
Sports,/sports/,kvoa,False
Fall Camp Report,/news/fall-camp-report/article_5526d5ec-0fdc-11ed-ae92-b33f6a64a471.html,kvoa,True
Digging Deeper,/news/digging-deeper,kvoa,False
Valley Writers Read,https://www.kvpr.org/podcast/valley-writers-read,kvpr,False
NPR News,https://www.kvpr.org/npr-news,kvpr,False
KVPR,https://www.kvpr.org/kvpr-radio-schedule,kvpr,False
Summer boosters for people under 50 shelved in favor of updated boosters in the fall,https://www.kvpr.org/npr-news/npr-news/2022-07-28/summer-boosters-for-people-under-50-shelved-in-favor-of-updated-boosters-in-the-fall,kvpr,True
"Food production employers repeatedly violated COVID-19 guidelines, report says",https://www.kvpr.org/health/2022-07-07/food-production-employers-violated-covid-19-guidelines-in-2020-and-2021,kvpr,True
U.S. military-run slot machines earn $100 million a year from service members overseas,https://www.kvpr.org/npr-news/npr-news/2022-07-31/u-s-military-run-slot-machines-earn-100-million-a-year-from-service-members-overseas,kvpr,True
Update My Sustaining Membership,https://donate.nprstations.org/kvpr/update-my-sustaining-membership,kvpr,True
Alice Daniel,https://www.kvpr.org/people/alice-daniel,kvpr,False
How to Listen,https://www.kvpr.org/listen,kvpr,False
facebook,https://www.facebook.com/valleypublicradio ,kvpr,False
Alex Jones’ InfoWars conspiracy website parent files for bankruptcy,https://www.nbcnews.com/news/us-news/alex-jones-infowars-conspiracy-website-parent-files-bankruptcy-rcna40759,nbcnews,True
Mega Millions jackpot winner scoops estimated prize of $1.34 billion,https://www.nbcnews.com/news/us-news/mega-millions-jackpot-winner-scoops-estimated-prize-128-billion-rcna40754,nbcnews,True
Consumer Reports,https://www.nbcnews.com/select/shopping/consumer-reports-mattresses-ncna1289404,nbcnews,False
Consumer Reports: Best dehumidifiers,https://www.nbcnews.com/select/shopping/consumer-reports-dehumidifiers-ncna1289320,nbcnews,True
New Jersey city councilwoman caught on video hitting a cyclist with her SUV and driving away,https://www.nbcnews.com/news/us-news/new-jersey-city-councilwoman-caught-video-hitting-cyclist-suv-driving-rcna40626,nbcnews,True
Oil companies post record earnings as sky-high gas prices linger,https://www.nbcnews.com/business/business-news/oil-companies-record-earnings-sky-high-gas-prices-linge-rcna40622,nbcnews,True
"Tom Williams / CQ-Roll Call, Inc via Getty Images",https://www.nbcnews.com/nbc-out/out-news/gop-lawmaker-attended-gay-sons-wedding-3-days-voting-sex-marriage-rcna39863,nbcnews,True
Zelenskyy condemns prison strike as a 'war crime' amid calls for U.N. and Red Cross investigations,https://www.nbcnews.com/news/world/russia-ukraine-war-crime-olenivka-zelenskyy-united-nations-red-cross-rcna40760,nbcnews,True
Contact,https://www.nbcnews.com/news/us-news/nbc-news-digital-editors-n893846,nbcnews,True
See All,/latest-stories/,nbcnews,False
और देखें,/videos/,live_hindustan,False
40 शब्दों में पढ़ें दिनभर की खबरें देखें न्यूज़ ब्रीफ,/news-brief/,live_hindustan,False
अस्वीकरण,/disclaimer/,live_hindustan,False
"NIOS 2022: आज है आवेदन करने की आखिरी तारीख, ऐसे भरना है फॉर्म",/career/story-nios-registrations-2022-last-date-to-apply-for-class-10th-12th-admissions-6869993.html,live_hindustan,True
Career News,/career/,live_hindustan,False
"लगातार चार मैच हार चुके वेस्टइंडीज को ICC ने दिया झटका, लगाया जुर्मानावेस्टइंडीज टीम पर शुक्रवार को त्रिनिदाद में भारत के खिलाफ पहले टी20 मैच में धीमी ओवर गति के लिए मैच फीस का 20 प्रतिशत जुर्माना लगाया गया है। भारत ने पहला मैच 68 रन से जीता।",/cricket/story-wi-vs-ind-west-indies-fined-20-per-cent-of-match-fee-for-slow-over-rate-in-first-t20i-against-team-india-6869516.html,live_hindustan,True
और पढ़ें,/viral-news/news,live_hindustan,False
ओपिनियन,/blog/,live_hindustan,False
"6 राज्यों में NIA की छापेमारी, ISIS के 13 संदिग्ध ठिकानों पर छानबीनबीते कई घंटों से चल रही छापेमारी में एनआईए की टीम पूरे घर की तलाशी ले रही है और सभी चीजों की जांच की जा रही है। मीडिया रिपोर्ट के मुताबिक, अब तक कई लोगों को हिरासत में लिया जा चुका है।",/national/story-nia-conducts-raids-thirteen-premises-six-states-isis-links-6869739.html,live_hindustan,True
"इन तारीखों में जन्मे लोगों के लिए शुभ रहेगा अगस्त माह का पहला सप्ताहSun, 31 Jul 2022 01:33 PM",/astrology/story-weekly-numerology-horoscope-1-7-august-2022-future-predictions-according-to-date-of-birth-ank-jyotish-sapthaik-rashifal-6869202.html,live_hindustan,True
"Jun 30



										The Mapping Project
												(53:25)",https://jewishcurrents.org/the-mapping-project,jewishcurrents,False
"On “Against Impossibility”
																			Despite enjoying Helen Betya Rubinstein’s review of Maria Stepanova’s In Memory of Memory, I came away thinking that it rests on a misreading of Stepanova, W.G. Sebald, and Saidiya Hartman... more
										Jack Hanson Brooklyn, NY",https://jewishcurrents.org/letters/on-against-impossibility,jewishcurrents,True
"The Insurrectionists’ Reward
											A new wave of anti-protest legislation effectively gives far-right vigilantes the power of the police.

																															Joshua Clover",https://jewishcurrents.org/the-insurrectionists-reward,jewishcurrents,True
"When the Clinic Becomes Part of the Carceral State
											A former Rikers physician on unfreedom’s corrosive relationship to care.

																															Rachael Bedard",https://jewishcurrents.org/when-the-clinic-becomes-part-of-the-carceral-state,jewishcurrents,True
Privacy Policy,/privacy-policy,jewishcurrents,False
Subscribe,https://www.ezsubscription.com/jec/subscribe?key=7SUM22,jewishcurrents,False
"2

									  		The Passion of 964 Park Place",https://jewishcurrents.org/the-passion-of-964-park-place,jewishcurrents,True
Listen Now,https://appurl.io/gj4aDrtCwm,jewishcurrents,False
"7

									  		From Minneapolis to Jerusalem",https://jewishcurrents.org/from-minneapolis-to-jerusalem,jewishcurrents,False
"4

									  		Eric Adams’s Moral Panics",https://jewishcurrents.org/eric-adamss-moral-panics,jewishcurrents,False
Fossil fuel industry lobbying increases as ConocoPhillips fights for more oil drilling in Alaska,https://www.opensecrets.org/news/2022/07/fossil-fuel-industry-lobbying-increases-conocophillips-fights-more-oil-drilling-alaska/,opensecretsdc,True
Unprecedented outside spending and self-financing in Michigan’s 13th District Democratic primary,https://www.opensecrets.org/news/2022/07/unprecedented-outside-spending-and-self-financing-in-michigans-13th-district-democratic-primary/,opensecretsdc,True
Act Now,/action-center,opensecretsdc,False
"Revolving
    Door",/revolving,opensecretsdc,False
527s,/527s,opensecretsdc,False
"Presidential
    Administrations",/presidential-administrations,opensecretsdc,False
".st0{fill:#911A25;}
	.st1{fill:#054F87;}
	.st2{fill:#24385A;}













































						Open Secrets following the money in politics",/,opensecretsdc,True
News and Reports,/news,opensecretsdc,False
Explore the Data,/featured-datasets,opensecretsdc,False
Read more.,https://www.opensecrets.org/news/2022/07/dark-money-group-that-helped-sponsor-jan-6-rally-saw-its-revenue-boom/?cache,opensecretsdc,True
नेपालको लगातार दोस्रो जित,https://rajdhanidaily.com/id/66770/,rajdhani_daily,False
स्थानीय चुनाव २०७९,https://rajdhanidaily.com/id/category/स्थानीय-चुनाव-२०७९/,rajdhani_daily,False
८५ बर्षीय वडाअध्यक्ष पाण्डेय : जसले गाउँमा विकासको सुरुवात गरेका थिए,https://rajdhanidaily.com/id/66453/,rajdhani_daily,False
सूचना प्रविधि,https://rajdhanidaily.com/id/category/सूचना-प्रविधि/,rajdhani_daily,False
मेराे नेपाल,https://rajdhanidaily.com/id/category/मेराे-नेपाल/,rajdhani_daily,False
"उपत्यकामा जताततै फोहोर, हैजा फैलिने खतरा",https://rajdhanidaily.com/id/66901/,rajdhani_daily,False
मङ्गलबारसम्म वर्षाको सम्भावना,https://rajdhanidaily.com/id/66943/,rajdhani_daily,False
प्रदेश ७,https://rajdhanidaily.com/id/category/प्रदेश/प्रदेश-७/,rajdhani_daily,False
राजधानी विषेश,https://rajdhanidaily.com/id/category/राजधानी-विषेश/,rajdhani_daily,False
प्रवास,https://rajdhanidaily.com/id/category/प्रवास/,rajdhani_daily,False
Family & Lifestyle,https://www.irishcatholic.com/category/family-and-lifestyle/,irishcathnews,False
Web Watch,https://www.irishcatholic.com/category/reviews/webwatch/,irishcathnews,False
More,https://www.irishcatholic.com/category/news/world-report/,irishcathnews,False
How a synodal path helped the Church of Ireland survive and flourish in changing days,https://www.irishcatholic.com/how-a-synodal-path-helped-the-church-of-ireland-survive-and-flourish-in-changing-days/,irishcathnews,True
Catholicism and Joe Biden,https://www.irishcatholic.com/a-preview-of-this-months-from-the-editors-desk/,irishcathnews,True
Some downright apocalyptic reactions to Roe vs Wade,https://www.irishcatholic.com/some-downright-apocalyptic-reactions-to-roe-vs-wade/,irishcathnews,True
Crisis in Ukraine,https://www.irishcatholic.com/crisis-in-ukraine/,irishcathnews,False
Shop,https://www.irishcatholic.com/shop/,irishcathnews,False
3,#3,irishcathnews,False
Read the rest of this entry,https://www.irishcatholic.com/astonished-german-leaders-take-issue-with-holy-sees-latest-warning/,irishcathnews,True
